Actinomycetaceae,Aerococcus,Aeromonas,Akkermansia,Alcaligenes faecalis et rel.,Allistipes et rel.,Anaerobiospirillum,Anaerofustis,Anaerostipes caccae et rel.,Anaerotruncus colihominis et rel.,Anaerovorax odorimutans et rel.,Aneurinibacillus,Aquabacterium,Asteroleplasma et rel.,Atopobium,Bacillus,Bacteroides fragilis et rel.,Bacteroides intestinalis et rel.,Bacteroides ovatus et rel.,Bacteroides plebeius et rel.,Bacteroides splachnicus et rel.,Bacteroides stercoris et rel.,Bacteroides uniformis et rel.,Bacteroides vulgatus et rel.,Bifidobacterium,Bilophila et rel.,Brachyspira,Bryantella formatexigens et rel.,Bulleidia moorei et rel.,Burkholderia,Butyrivibrio crossotus et rel.,Campylobacter,Catenibacterium mitsuokai et rel.,Clostridium (sensu stricto),Clostridium cellulosi et rel.,Clostridium colinum et rel.,Clostridium difficile et rel.,Clostridium felsineum et rel.,Clostridium leptum et rel.,Clostridium nexile et rel.,Clostridium orbiscindens et rel.,Clostridium ramosum et rel.,Clostridium sphenoides et rel.,Clostridium stercorarium et rel.,Clostridium symbiosum et rel.,Clostridium thermocellum et rel.,Collinsella,Coprobacillus catenaformis et rel.,Coprococcus eutactus et rel.,Corynebacterium,Desulfovibrio et rel.,Dialister,Dorea formicigenerans et rel.,Eggerthella lenta et rel.,Enterobacter aerogenes et rel.,Enterococcus,Escherichia coli et rel.,Eubacterium biforme et rel.,Eubacterium cylindroides et rel.,Eubacterium hallii et rel.,Eubacterium limosum et rel.,Eubacterium rectale et rel.,Eubacterium siraeum et rel.,Eubacterium ventriosum et rel.,Faecalibacterium prausnitzii et rel.,Fusobacteria,Gemella,Granulicatella,Haemophilus,Helicobacter,Klebisiella pneumoniae et rel.,Lachnobacillus bovis et rel.,Lachnospira pectinoschiza et rel.,Lactobacillus catenaformis et rel.,Lactobacillus gasseri et rel.,Lactobacillus plantarum et rel.,Lactobacillus salivarius et rel.,Lactococcus,Leminorella,Megamonas hypermegale et rel.,Megasphaera elsdenii et rel.,Methylobacterium,Micrococcaceae,Mitsuokella multiacida et rel.,Moraxellaceae,Novosphingobium,Oceanospirillum,Oscillospira guillermondii et rel.,Outgrouping clostridium cluster XIVa,Oxalobacter formigenes et rel.,Papillibacter cinnamivorans et rel.,Parabacteroides distasonis et rel.,Peptococcus niger et rel.,Peptostreptococcus anaerobius et rel.,Peptostreptococcus micros et rel.,Phascolarctobacterium faecium et rel.,Prevotella melaninogenica et rel.,Prevotella oralis et rel.,Prevotella ruminicola et rel.,Prevotella tannerae et rel.,Propionibacterium,Proteus et rel.,Pseudomonas,Roseburia intestinalis et rel.,Ruminococcus bromii et rel.,Ruminococcus callidus et rel.,Ruminococcus gnavus et rel.,Ruminococcus lactaris et rel.,Ruminococcus obeum et rel.,Serratia,Sporobacter termitidis et rel.,Staphylococcus,Streptococcus bovis et rel.,Streptococcus intermedius et rel.,Streptococcus mitis et rel.,Subdoligranulum variable at rel.,Sutterella wadsworthia et rel.,Tannerella et rel.,Uncultured Bacteroidetes,Uncultured Chroococcales,Uncultured Clostridiales I,Uncultured Clostridiales II,Uncultured Mollicutes,Uncultured Selenomonadaceae,Veillonella,Vibrio,Weissella et rel.,Wissella et rel.,Xanthomonadaceae,Yersinia et rel.
4.53E-05,2.06E-06,2.06E-06,0.00205849,0.000261428,0.004833334,2.06E-06,2.06E-06,0.003799972,0.001815588,0.001508873,2.06E-06,2.06E-06,2.06E-06,4.94E-05,0.000123509,0.001547984,0.000434341,0.001537692,0.001918513,0.001749716,0.001080707,0.001261854,0.008254545,0.080505483,0.000113217,2.26E-05,0.005792591,0.00025937,2.06E-06,0.022414897,0.000469336,4.12E-05,0.002190233,0.04363587,0.001239211,0.002044081,2.06E-06,0.006049902,0.005226506,0.013474875,0.000321124,0.008598312,0.002105835,0.009744891,2.06E-06,0.00451221,0.000430224,0.01750334,0.000183206,0.000290247,0.000325241,0.016109742,0.001109526,0.001191866,0.000424049,0.000881034,0.003116554,0.000247019,0.004162267,0.000131743,0.004263133,0.000362294,0.008870033,0.087481705,0.000566085,2.06E-06,2.06E-06,1.85E-05,0.000271721,0.000469336,0.027079435,0.008250428,2.06E-05,0.000835747,0.001237152,0.000100866,9.67E-05,2.06E-06,0.000117334,0.000325241,2.06E-06,2.06E-06,0.000152328,2.26E-05,2.06E-06,0.000230551,0.049241138,0.005401478,0.001068356,0.003065092,0.002464012,0.000292306,2.06E-06,0.000275838,0.002988927,0.002050256,0.000491979,7.20E-05,0.000520798,0.000129685,0.000494038,2.88E-05,0.00148623,0.004149916,0.020103213,0.004009938,0.002083192,0.053953021,2.06E-06,0.010002203,3.09E-05,0.007908718,0.00046316,0.002923056,0.087769894,0.000776051,0.001364779,3.29E-05,2.06E-06,0.298474865,0.003641469,0.00348914,2.06E-06,0.000179089,0.000222317,0.000125568,2.06E-06,5.76E-05,0.000203791
5.25E-05,2.91E-06,2.91E-06,0.004904504,0.000440036,0.013894636,2.91E-06,2.91E-06,0.00881237,0.004208023,0.003511543,2.91E-06,2.91E-06,2.91E-06,7.58E-05,0.000160278,0.001649405,0.000297243,0.001191885,0.001783456,0.002345886,0.000818874,0.000425465,0.01243465,0.128755602,0.000145707,2.62E-05,0.007046399,0.0002885,1.17E-05,0.008008066,0.00064694,6.70E-05,0.002940371,0.028083601,0.000874243,0.002138981,2.91E-06,0.01832122,0.003071507,0.034564656,0.000509975,0.006317863,0.001777628,0.013206898,2.91E-06,0.005787489,0.000792647,0.0342441,0.000189419,0.000399238,0.006944404,0.013690646,0.001454158,0.001325935,0.000577,0.00120937,0.001468728,0.000338041,0.006297464,0.000390495,0.002648956,0.000405066,0.001975789,0.062074171,0.000757677,2.91E-06,2.91E-06,2.62E-05,0.000343869,0.000536202,0.006052676,0.002981169,2.33E-05,0.0011744,0.001707688,0.000131136,0.000134051,2.91E-06,0.000131136,0.000475005,2.91E-06,2.91E-06,0.000139879,3.21E-05,2.91E-06,0.000285586,0.06222862,0.00539408,0.001043263,0.008159602,0.002173951,0.000585743,2.91E-06,0.000361354,0.000661511,0.001742658,0.000524546,4.66E-05,0.000542031,0.000192333,0.000678995,2.91E-05,0.000993723,0.0073145,0.005292085,0.006699616,0.000585743,0.044653421,2.91E-06,0.028678086,3.21E-05,0.002596502,0.000428379,0.001119031,0.094677608,0.000982066,0.001384218,0.00016902,4.37E-05,0.209558974,0.035756541,0.002573189,2.91E-06,0.000233131,0.000349697,0.00015445,2.91E-06,8.16E-05,0.000268101
4.54E-05,1.30E-06,1.30E-06,0.002782754,0.000181625,0.007161214,1.30E-06,4.67E-05,0.009427635,0.001971929,0.002269015,3.11E-05,1.30E-06,1.30E-06,5.84E-05,0.000131029,0.002097769,0.000193301,0.001737113,0.001504893,0.001424459,0.001183157,0.001974523,0.01696637,0.010787228,0.0001453,3.50E-05,0.012659262,0.000227031,2.08E-05,0.016038785,0.000394386,9.99E-05,0.001742303,0.010456411,0.001912252,0.002031605,1.30E-06,0.008532483,0.010609495,0.036222511,0.000470928,0.032325358,0.001272672,0.024703594,1.30E-06,0.002396153,0.000814718,0.050565697,0.000132327,0.000242599,0.000288005,0.036933444,0.000520226,0.000608444,0.000404764,0.000774501,0.003894559,0.000225734,0.007150836,0.000137516,0.009379634,0.000380115,0.008814002,0.051969399,0.000459252,1.30E-06,6.49E-05,4.02E-05,0.000214058,0.000364547,0.009147413,0.021558887,3.50E-05,0.000720013,0.001223374,0.00011157,0.000132327,1.30E-06,9.08E-05,0.000323033,1.30E-06,1.30E-06,9.60E-05,3.89E-05,9.08E-06,0.000173841,0.102795857,0.007994095,0.00054747,0.010819661,0.002052362,0.000282816,1.30E-06,0.000220545,0.000495577,0.001132562,0.000398278,7.14E-05,0.000666823,0.000450171,0.000439792,4.15E-05,0.004137158,0.00904233,0.010351328,0.009569043,0.029681417,0.082071148,1.30E-05,0.086213495,5.19E-05,0.006716233,0.00048909,0.002861891,0.168738705,0.001037857,0.001146832,1.04E-05,1.30E-06,0.014558541,0.010608197,0.001046938,1.30E-06,0.000207571,0.000259464,0.000210166,1.30E-06,5.45E-05,0.000182922
5.85E-05,1.27E-06,1.27E-06,0.001636507,0.000858308,0.001439414,1.27E-06,2.54E-05,0.030213712,0.000740052,0.000696819,1.27E-06,1.27E-06,1.27E-06,7.76E-05,0.000100454,0.000967663,4.58E-05,0.000871024,0.001229606,0.000879925,0.000317892,0.000174205,0.008595795,0.046581328,8.01E-05,2.03E-05,0.015351633,0.000147502,9.41E-05,0.028497096,0.000322978,8.14E-05,0.005710609,0.011342381,0.000544231,0.002469384,1.27E-06,0.001973473,0.032589,0.021654792,0.000399272,0.01947024,0.002605442,0.018211388,1.27E-06,0.031294545,0.000878653,0.0637335,8.52E-05,0.000202179,0.000286103,0.051481948,0.001276654,0.000606538,0.00032425,0.001009624,0.00042216,0.000207265,0.019084955,0.00010554,0.002237959,0.000130971,0.029712715,0.183422322,0.000384013,1.27E-06,1.27E-06,2.92E-05,0.000178019,0.000359854,0.007261921,0.002079013,2.03E-05,0.00057602,0.000930787,7.38E-05,7.76E-05,1.27E-06,8.01E-05,0.000223796,1.27E-06,1.27E-06,9.79E-05,7.76E-05,6.36E-06,0.000127157,0.00516002,0.029019711,0.000518799,0.01160941,0.001075746,0.000171662,1.27E-06,0.000179291,0.002072655,0.047374786,0.009360007,3.81E-05,0.000386556,0.000114441,0.000452678,2.67E-05,0.001036327,0.000286103,0.007920593,0.005147305,0.020587947,0.150989724,0.000242869,0.002635959,3.05E-05,0.004069016,0.00036494,0.001710258,0.035012608,0.000962577,0.000768027,1.27E-06,1.27E-06,0.00159836,0.001420341,0.000668844,1.27E-06,0.000222524,0.000237783,0.000100454,1.53E-05,8.90E-05,0.000138601
0.000130282,2.83E-06,2.83E-06,0.002710426,0.000362523,0.00222895,2.83E-06,4.25E-05,0.008932794,0.002727419,0.010368726,5.66E-06,2.83E-06,2.83E-06,0.000133114,0.000303047,0.001452924,2.83E-06,0.001212186,0.000705221,0.002064682,0.000659905,0.000116121,0.001736146,0.11983086,0.000260563,0.000104792,0.006335657,0.000634415,2.83E-06,0.015537511,0.000906308,0.000201087,0.004557028,0.116253777,0.001271663,0.009037586,2.83E-06,0.022224362,0.014280009,0.048427981,0.001863595,0.008083131,0.002608467,0.0146397,2.83E-06,0.000733543,0.002755742,0.024124776,0.00026906,0.000586268,0.000725046,0.024606252,0.001367958,0.001721984,0.000911972,0.001993877,0.008462647,0.000521127,0.007570501,0.000583436,0.004715632,0.000413503,0.020281465,0.026254599,0.001056415,2.83E-06,1.70E-05,9.35E-05,0.000504134,0.00085816,0.00902909,0.01846885,9.91E-05,0.001594535,0.002727419,0.000271892,0.000399342,2.83E-06,0.000229409,0.000790187,2.83E-06,2.83E-06,0.000226577,9.91E-05,2.83E-06,0.000385181,0.023561166,0.014212036,0.001537891,0.002370561,0.001336804,0.00053812,2.83E-06,0.000506966,0.000962952,0.002390386,0.000682563,0.00010196,0.000410671,0.000322872,0.000979945,0.000133114,0.002801057,0.00169083,0.016605255,0.010991812,0.001113059,0.095252931,0.000206751,0.045612763,0.000144443,0.050175455,0.003259875,0.029282233,0.085801842,0.001382119,0.001087569,2.83E-06,2.83E-06,0.004081216,0.00686528,0.003361835,2.83E-06,0.000359691,0.00053812,0.000291718,2.83E-06,0.000150107,0.000441825
0.000103957,3.47E-06,3.47E-06,0.010315994,0.000381175,0.002415266,3.47E-06,4.16E-05,0.009920958,0.003950364,0.01579106,3.47E-06,3.47E-06,3.47E-06,0.000318801,0.000301475,0.001645985,3.47E-06,0.001320253,0.000779677,0.002242005,0.000724233,0.000114353,0.003014751,0.137722165,0.000259892,8.32E-05,0.004927559,0.000634137,3.47E-06,0.014723769,0.000963334,0.000311871,0.004186,0.045342555,0.001479654,0.009331869,3.47E-06,0.031058871,0.005242895,0.066539377,0.002356357,0.005475066,0.002415266,0.032067253,3.47E-06,0.001029174,0.008846736,0.005291409,0.000291079,0.000637603,0.00089403,0.013673804,0.001136596,0.001999439,0.000880169,0.003440975,0.00097373,0.000717303,0.003118708,0.000422758,0.002411801,0.000710372,0.005059238,0.007228473,0.001150457,3.47E-06,3.47E-06,9.36E-05,0.000533646,0.001372232,0.005024586,0.007883402,7.62E-05,0.001677172,0.002467245,0.000232171,0.000239101,3.47E-06,0.000228705,0.00066879,3.47E-06,3.47E-06,0.000256427,0.000100492,2.77E-05,0.000401967,0.140903247,0.007893798,0.001684103,0.002730602,0.001521237,0.001250949,3.47E-06,0.000564833,0.0009668,0.002588528,0.000765816,9.36E-05,0.000447015,0.000266823,0.0010465,8.66E-05,0.001604402,0.00501419,0.003635028,0.011982771,0.001531632,0.035591394,0.000592555,0.067315589,0.000124748,0.019124613,0.000956404,0.008469026,0.136713782,0.001524702,0.001205901,3.47E-06,3.47E-06,0.019110752,0.01720141,0.003600376,3.47E-06,0.000374245,0.00082126,0.000273753,3.47E-06,0.000166331,0.000485132
5.76E-05,2.31E-06,2.31E-06,0.001401484,0.000315795,0.002655443,2.31E-06,1.38E-05,0.025072264,0.001247044,0.001894769,2.31E-06,2.31E-06,2.31E-06,5.30E-05,0.000175185,0.006693928,0.000122169,0.006002406,0.003008118,0.001947786,0.001067248,0.003860995,0.045684214,0.06567149,0.00016827,5.30E-05,0.025823717,0.000281219,2.31E-06,0.032381646,0.000617759,5.30E-05,0.002607036,0.004718482,0.001751854,0.002646222,2.31E-06,0.006721589,0.011873424,0.012030169,0.001728804,0.011804272,0.005370817,0.027879841,2.31E-06,0.00047715,0.000389557,0.0796748,0.000147525,0.000366506,0.014671781,0.062587305,0.00065003,0.000951995,0.000564743,0.001170976,0.001479856,0.000421828,0.019482465,0.000184406,0.002542494,0.000274304,0.00209992,0.022389161,0.000737623,2.31E-06,2.31E-06,4.61E-05,0.000345761,0.000500201,0.006030067,0.00755372,5.99E-05,0.001053418,0.001551313,0.000138304,0.000170575,2.31E-06,0.00015444,0.000440269,2.31E-06,2.31E-06,0.000140609,4.84E-05,2.31E-06,0.000258168,0.010248348,0.010702448,0.000396472,0.003492184,0.004003909,0.000281219,2.31E-06,0.000343456,0.000626979,0.003881741,0.005267089,0.000122169,0.000961215,0.000205151,0.00064542,5.07E-05,0.001689617,0.000454099,0.001569754,0.0270431,0.006219083,0.28451038,2.31E-06,0.007860294,5.99E-05,0.00240419,0.000417218,0.000981961,0.069497909,0.000931249,0.001984667,2.31E-06,2.31E-06,0.002945882,0.002600121,0.001260874,3.23E-05,0.000251253,0.000278914,0.000165965,2.31E-06,8.30E-05,0.000271998
3.46E-05,1.82E-06,1.82E-06,0.001199097,0.000231086,0.006464937,1.82E-06,1.82E-06,0.029047636,0.001297354,0.000875214,1.82E-06,1.82E-06,1.82E-06,4.55E-05,0.000120092,0.010125914,0.000327523,0.008979584,0.00551694,0.002692966,0.003011391,0.006928928,0.243615124,0.002942247,0.000147385,2.37E-05,0.048748135,0.000192875,3.09E-05,0.030119364,0.000427599,3.09E-05,0.001797736,0.002243531,0.003508133,0.001814113,1.82E-06,0.001335565,0.031562284,0.007858728,0.000640489,0.025961643,0.001854143,0.046238946,1.82E-06,0.004785473,0.000238364,0.031682376,0.000103716,0.00025292,0.014114415,0.026745879,0.000520397,0.000778777,0.000420321,0.000955275,0.000356636,0.000307508,0.027726628,0.000145566,0.026674915,0.000185596,0.005791695,0.044623167,0.000522217,1.82E-06,9.10E-06,2.37E-05,0.000236544,0.000389388,0.006426726,0.008231741,2.18E-05,0.000760581,0.001153608,9.64E-05,9.10E-05,1.82E-06,9.46E-05,0.000314786,1.82E-06,1.82E-06,8.92E-05,2.55E-05,1.82E-06,0.000260199,0.006392154,0.057276466,0.000269297,0.002774846,0.009290731,0.000207431,1.82E-06,0.000240183,0.000429419,0.001704938,0.001071728,0.000109174,0.00573165,0.000178318,0.000463991,2.73E-05,0.005025656,0.000998945,0.001129954,0.024804396,0.001679464,0.123718112,1.82E-06,0.002944066,3.82E-05,0.00301321,0.000433058,0.000927981,0.004294188,0.002509189,0.003428072,0.000134648,1.82E-06,0.001965137,0.00182503,0.000922523,7.10E-05,0.000243823,0.000209251,0.000109174,1.82E-06,4.91E-05,0.000176498
8.02E-05,1.57E-06,7.86E-06,0.00343284,0.000370948,0.007431532,1.57E-06,3.62E-05,0.115268906,0.001095554,0.00254005,4.72E-06,1.57E-06,1.57E-06,5.97E-05,0.000152466,0.00273967,0.000179187,0.004320914,0.001678696,0.001878317,0.001086123,0.004413651,0.086462289,0.028553555,0.000135176,5.34E-05,0.024234213,0.000242059,9.12E-05,0.012466049,0.000496693,6.92E-05,0.003234791,0.028872633,0.003371539,0.014094447,1.57E-06,0.008957762,0.003874519,0.023825541,0.001496366,0.010818789,0.005476196,0.015790433,1.57E-06,0.001640973,0.000441679,0.008751855,0.000146179,0.000308075,0.028012851,0.04979032,0.000708888,0.000877072,0.000561137,0.001035825,0.000889646,0.00053756,0.030656641,0.000179187,0.004734301,0.000220054,0.004064708,0.090492418,0.000581571,1.57E-06,1.57E-06,5.50E-05,0.000289214,0.000476259,0.003635603,0.003258368,3.77E-05,0.000862925,0.001386339,0.00013832,0.000135176,1.57E-06,0.000125745,0.000396097,1.57E-06,1.57E-06,0.000114742,6.44E-05,1.57E-06,0.000276639,0.011276186,0.004822322,0.000994958,0.008701557,0.004292621,0.000267208,1.57E-06,0.000289214,0.000524986,0.002073221,0.000963521,0.000105311,0.002816689,0.000187046,0.000517126,5.82E-05,0.001645688,0.00343284,0.005829854,0.0035633,0.007725461,0.184592146,3.14E-06,0.010406974,6.92E-05,0.043028381,0.000616151,0.011614126,0.019616226,0.003162488,0.002549481,3.30E-05,1.57E-06,0.002376581,0.002120376,0.001034253,0.000191761,0.002431595,0.00025149,0.000185474,1.26E-05,0.00010374,0.000213767
6.68E-05,1.21E-06,1.21E-06,0.014720596,0.000196712,0.028300993,1.21E-06,1.94E-05,0.015004736,0.002239114,0.003865022,1.21E-06,1.21E-06,1.21E-06,3.28E-05,7.53E-05,0.002790393,0.000114141,0.003627025,0.004803653,0.00242854,0.000688491,0.001765549,0.017206207,0.028330136,9.11E-05,1.34E-05,0.008339607,0.000176069,3.89E-05,0.01467324,0.000295068,4.01E-05,0.002248828,0.026161449,0.002547539,0.006436846,1.21E-06,0.011822134,0.008056682,0.029624548,0.000231926,0.008400321,0.000624135,0.021614008,1.21E-06,0.00092406,0.000350924,0.029796974,0.000109284,0.000162712,0.000193069,0.01069772,0.001770406,0.000579207,0.000270782,0.00056585,0.001069772,0.000146927,0.002937319,8.38E-05,0.002003546,0.001261627,0.004836438,0.059800374,0.000337567,1.21E-06,1.21E-06,1.21E-05,0.000149355,0.000313282,0.003192316,0.0089006,1.34E-05,0.000563421,0.000780776,8.74E-05,5.95E-05,1.21E-06,5.71E-05,0.000188212,1.21E-06,1.21E-06,6.56E-05,1.46E-05,1.21E-06,0.000131141,0.16231877,0.009357165,0.002360541,0.017672487,0.004542584,0.000173641,1.21E-06,0.000155427,0.000412852,0.00936688,0.002370255,7.04E-05,0.001164485,9.96E-05,0.000295068,1.58E-05,0.000734633,0.003293101,0.002673823,0.005140005,0.003262744,0.064312602,1.21E-06,0.047583602,2.31E-05,0.001403696,0.00019914,0.000637492,0.044135075,0.00129684,0.002664109,0.000883989,1.21E-06,0.191300969,0.015866867,0.003495884,1.21E-06,0.000120213,0.000188212,8.26E-05,1.21E-06,3.64E-05,0.000127498
0.000288562,0.000174656,2.53E-06,0.004009497,0.001404843,0.004295528,2.53E-06,7.34E-05,0.008474619,0.00496884,0.007532995,4.30E-05,1.27E-05,2.53E-06,0.000293625,0.000346781,0.00176428,1.77E-05,0.001533936,0.001141593,0.002404686,0.000860624,0.000361969,0.003961404,0.1455164,0.000296156,0.0001215,0.010284462,0.000493593,0.000174656,0.020900517,0.000951749,0.002138905,0.004255028,0.089193595,0.002123717,0.004905559,2.53E-06,0.039312817,0.010613524,0.037971255,0.000787218,0.013754803,0.003227342,0.01969058,2.02E-05,0.022662266,0.001607343,0.024811295,0.000298687,0.000650531,0.00154153,0.037968724,0.006274964,0.001716186,0.001566843,0.003639935,0.001594686,0.000569531,0.005204246,0.001356749,0.006963464,0.000926437,0.003136217,0.041241628,0.001121343,2.53E-06,0.000111375,0.000151875,0.000541687,0.001060593,0.007031808,0.007829151,0.000149344,0.001627593,0.002505936,0.000280969,0.000296156,2.53E-06,0.000260719,0.000966937,2.53E-06,2.53E-06,0.000270844,0.000131625,1.27E-05,0.000407531,0.036533506,0.01237021,0.00216928,0.009823774,0.001949061,0.000582187,2.53E-06,0.000551812,0.00123778,0.005244746,0.001285874,0.000134156,0.000513843,0.001154249,0.001506093,0.00022275,0.004060122,0.013653553,0.009578243,0.034592039,0.006791339,0.063787456,0.001252968,0.041434003,0.000177187,0.004017091,0.000597375,0.001326374,0.068075391,0.001478249,0.001414968,8.35E-05,2.53E-06,0.006943214,0.021913016,0.002030061,2.53E-06,0.000387281,0.000604968,0.000301219,5.06E-06,0.000544218,0.000455625
0.001012692,1.91E-06,1.91E-06,0.007521765,0.002563198,0.005723331,1.91E-06,0.000112521,0.006402273,0.00360259,0.005587924,5.15E-05,4.77E-05,1.91E-06,0.001094699,0.000169736,0.001165263,4.58E-05,0.000978363,0.001090885,0.001457056,0.001018413,0.000692292,0.01435696,0.005547874,0.000259371,5.34E-05,0.005751938,0.001266342,0.000265093,0.011715569,0.000575957,0.000108707,0.002622319,0.099093154,0.032083838,0.002099763,1.91E-06,0.01852597,0.013144018,0.060761522,0.000783835,0.013725696,0.000753321,0.065125061,1.91E-06,0.003238326,0.000848678,0.017147107,0.000175457,0.000873471,0.002336248,0.028729176,0.004300604,0.001094699,0.000551164,0.002742469,0.001867091,0.000352821,0.003167762,0.00020025,0.00208832,0.000303235,0.009730235,0.00834565,0.000810535,3.81E-06,1.91E-06,5.53E-05,0.000339471,0.000617914,0.001996777,0.004451268,4.96E-05,0.001281599,0.001390306,0.000148757,0.000162107,1.91E-06,0.000228857,0.000570235,1.91E-06,1.91E-06,0.000129686,0.000343285,1.91E-06,0.000215507,0.01186814,0.013048661,0.002910298,0.002521241,0.002059713,0.008587857,9.54E-06,0.001163356,0.001642049,0.002376298,0.000623635,8.20E-05,0.000713271,0.000490135,0.000768578,6.48E-05,0.014435152,0.001029856,0.00208832,0.012724447,0.000730435,0.070932306,0.000881099,0.009528078,7.44E-05,0.012960932,0.008490593,0.014137638,0.249459802,0.05348387,0.001464685,0.000101078,1.91E-06,0.003333683,0.002673812,0.001243456,1.91E-06,0.000211693,0.000381428,0.000339471,1.91E-06,0.000259371,0.000232671
0.000104071,1.25E-06,1.25E-06,0.004976597,0.000465185,0.00503929,1.25E-06,2.13E-05,0.040593932,0.001038202,0.002215582,1.25E-06,1.25E-06,1.25E-06,5.89E-05,8.53E-05,0.00105074,2.51E-06,0.001156065,0.001133495,0.000952939,0.000457661,0.001207474,0.003958457,0.042625195,7.77E-05,2.76E-05,0.01206972,0.000152972,7.15E-05,0.025783259,0.000284628,4.51E-05,0.001779237,0.017623095,0.001568587,0.006259302,1.25E-06,0.016220018,0.020381602,0.017376083,0.000274597,0.030169285,0.000773636,0.023240418,1.25E-06,0.003815516,0.000440107,0.06263816,7.77E-05,0.000174287,0.014830734,0.043017656,0.001036948,0.000727243,0.000295913,0.000821283,0.002361031,0.000151718,0.022296256,0.000101563,0.012865925,0.000303436,0.014454574,0.109685743,0.000339798,1.25E-06,1.25E-06,1.63E-05,0.000156733,0.000331021,0.006231717,0.017149134,1.00E-05,0.000762351,0.000926607,6.52E-05,0.000157987,1.25E-06,0.0013943,0.000252027,1.25E-06,1.25E-06,6.02E-05,6.77E-05,1.25E-06,0.000154226,0.018045648,0.02400653,0.001321575,0.005994736,0.001093372,0.000223188,1.25E-06,0.000155479,0.000329767,0.000813759,0.000249519,3.39E-05,0.000273343,0.000100309,0.000342306,2.26E-05,0.008399652,0.028697245,0.008610302,0.004940234,0.001968571,0.181228865,0.000155479,0.017471377,2.38E-05,0.009118118,0.000490262,0.003416787,0.050280051,0.000655772,0.000841344,0.000178049,1.25E-06,0.027438363,0.00221809,0.000616902,8.02E-05,0.000169272,0.000181811,9.53E-05,1.25E-06,7.02E-05,0.000134164
0.000264031,3.85E-05,4.68E-05,0.009862649,0.00068483,0.005767422,2.75E-05,7.70E-05,0.009298833,0.003050105,0.004700298,6.05E-05,4.95E-05,3.85E-05,0.000280533,0.000478556,0.002618305,0.000211775,0.002216758,0.001611688,0.003503908,0.00120464,0.000462054,0.007156334,0.047181747,0.000470305,0.000247529,0.006295483,0.000753588,8.53E-05,0.019530025,0.001493424,0.00025578,0.005891186,0.017882583,0.004606787,0.007546879,5.23E-05,0.009144815,0.018262128,0.021149964,0.000926858,0.009683878,0.001350407,0.011529343,2.48E-05,0.008647007,0.00094611,0.018982711,0.000528062,0.000885603,0.022690143,0.017827577,0.001848215,0.002010484,0.001358658,0.002645808,0.004389511,0.000866351,0.007588134,0.000841598,0.004576533,0.001166136,0.0038587,0.058903612,0.001694197,3.30E-05,3.85E-05,0.000236528,0.0008581,0.001259647,0.005932441,0.024081806,0.000236528,0.002469788,0.003899954,0.000627073,0.000481306,4.68E-05,0.000462054,0.001300902,3.30E-05,4.40E-05,0.000448302,0.000239278,4.68E-05,0.000651826,0.025594482,0.01253596,0.001476922,0.012032652,0.003655176,0.000995616,4.68E-05,0.000869101,0.001504425,0.00617997,0.001699698,0.000272282,0.000869101,0.000462054,0.001498925,0.00025578,0.001908722,0.003289383,0.004782807,0.003941209,0.00137241,0.070760244,0.000107262,0.022500371,0.000253029,0.004169486,0.000838848,0.001746453,0.083444721,0.002307519,0.002076492,0.000107262,4.13E-05,0.259308459,0.012590967,0.007156334,0.000368543,0.000959862,0.000783841,0.000475805,6.05E-05,0.00026128,0.000679329
0.00031657,4.06E-06,8.12E-06,0.00762609,0.000795484,0.007451571,2.44E-05,4.87E-05,0.007630149,0.003652731,0.003892188,4.87E-05,3.65E-05,1.62E-05,0.000308453,0.00057632,0.003092645,0.000125816,0.002512267,0.001586909,0.004314281,0.001676198,0.000478914,0.005361397,0.026198197,0.000592554,0.000280043,0.006668263,0.000884773,3.25E-05,0.017204362,0.001923772,0.00025975,0.006810314,0.018888677,0.005243698,0.005751022,1.22E-05,0.009801494,0.010670033,0.020930148,0.001278456,0.008717851,0.001452975,0.011842965,7.71E-05,0.006428806,0.001331217,0.01099472,0.000702136,0.001185108,0.017496581,0.01427406,0.001635612,0.002313396,0.001753311,0.003437626,0.003039884,0.001091761,0.003664907,0.000844187,0.004914952,0.001156698,0.002946536,0.063167892,0.002167287,4.06E-06,8.12E-06,0.000255691,0.001116112,0.001542264,0.006213701,0.019051021,0.000235398,0.003035825,0.004480683,0.000592554,0.000551968,3.25E-05,0.000564144,0.001595026,1.62E-05,1.22E-05,0.000543851,0.000280043,1.62E-05,0.000860421,0.030731642,0.008827433,0.000876655,0.01252075,0.00411541,0.001022765,2.84E-05,0.001071468,0.001911596,0.00877873,0.002098291,0.000300336,0.000901007,0.000560085,0.002029295,0.000308453,0.001765487,0.002358041,0.005223405,0.003246872,0.00120946,0.05091095,0.000105523,0.026632466,0.00028816,0.004123527,0.000868538,0.001806072,0.091399442,0.003027708,0.002341806,8.93E-05,4.46E-05,0.313018739,0.013080835,0.005767256,0.000296277,0.000994355,0.000896948,0.000539792,5.28E-05,0.000324687,0.000844187
